X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.359790055819,33.9550099669817,68499,DOE Public Schools,19646340120311,Education,Private and Charter Schools,,Inglewood Unified,ICEF Inglewood Middle School Charter Academy,304 East Spruce Street,,Inglewood,CA,,(323) 298-6425,http://icefla.org/,,,77443,,90301,http://egis3.lacounty.gov/lms/?p=77443,publish,33.95501,-118.35979,2015/11/16 18:53:23+00,sowens@icefps.org,,6452559.14495814,1806202.82061382
-118.327160055709,33.9338299674248,68500,DOE Public Schools,19646340121186,Education,Private and Charter Schools,,Inglewood Unified,Children of Promise Preparatory Academy,3130 West 111th Place,,Inglewood,CA,,(310) 677-3014,www.childrenofpromiseschools.com,,,77444,,90303,http://egis3.lacounty.gov/lms/?p=77444,publish,33.93383,-118.32716,2015/11/16 18:53:23+00,tthompson@copschools.com,,6462429.51038797,1798461.18091339
-118.346080056254,33.9684799667386,68501,DOE Public Schools,19646340128991,Education,Private and Charter Schools,,Inglewood Unified,Grace Hopper STEM Academy,601 Grace Avenue,,Inglewood,CA,,(310) 910-0230,http://ghsa-k12-ca.us/,,,77445,,90301,http://egis3.lacounty.gov/lms/?p=77445,publish,33.96848,-118.34608,2015/11/16 18:53:23+00,awalker@ghsa-k12-ca.us,,6456733.74848555,1811090.21536656
-118.331580056438,33.9604699671511,68507,DOE Public Schools,19646341996586,Education,Private and Charter Schools,,Inglewood Unified,Animo Inglewood Charter High School,3425 West Manchester Boulevard,,Inglewood,CA,,(310) 673-0956,www.greendot.org/inglewood,,,77451,,90305,http://egis3.lacounty.gov/lms/?p=77451,publish,33.96047,-118.33158,2015/11/16 18:53:23+00,angonzalez@animo.org,,6461120.73118138,1808160.40068814
-118.368320056472,33.9810499669578,68513,DOE Public Schools,19646346014518,Education,Private and Charter Schools,,Inglewood Unified,La Tijera K-8 Academy of Excellence,1415 North La Tijera Boulevard,,Inglewood,CA,,(310) 680-5260,,,,77457,,90302,http://egis3.lacounty.gov/lms/?p=77457,publish,33.98105,-118.36832,2015/11/16 18:53:23+00,uhjames@inglewood.k12.ca.us,,6450007.04212272,1815688.63694398
-118.136930057164,34.688299965466,68536,DOE Public Schools,19646670123174,Education,Private and Charter Schools,,Lancaster Elementary,Life Source International Charter,44339 Beech Avenue,,Lancaster,CA,,(661) 579-2970,www.lifesourcecharterschool.org,,,77480,,93534,http://egis3.lacounty.gov/lms/?p=77480,publish,34.6883,-118.13693,2015/11/16 18:53:23+00,culpepperd@lifesourcecharterschool.org,,6520507.89783989,2072895.37482606
-118.126710057501,34.6712899658766,68538,DOE Public Schools,19646670125559,Education,Private and Charter Schools,,Lancaster Elementary,iLEAD Lancaster Charter,254 East Avenue K-4,,Lancaster,CA,,(661) 722-4287,http://ileadcharterschool.org,,,77482,,93535,http://egis3.lacounty.gov/lms/?p=77482,publish,34.67129,-118.12671,2015/11/16 18:53:23+00,kimberly.etter@ileadschools.org,,6523572.31887639,2066700.89771372
-118.354880055943,33.8825499669059,68575,DOE Public Schools,19646911996438,Education,Private and Charter Schools,,Lawndale Elementary,Environmental Charter High School,16315 Grevillea Avenue,,Lawndale,CA,,(310) 214-3400,www.ecsonline.org,,,77519,,90260,http://egis3.lacounty.gov/lms/?p=77519,publish,33.88255,-118.35488,2015/11/16 18:53:23+00,alison@ecsonline.org,,6453955.06408231,1779827.84646098
-118.352320056218,33.9349899666771,68583,DOE Public Schools,19647090100602,Education,Private and Charter Schools,,Lennox,"Lennox Mathematics, Science and Technology Academy",11036 Hawthorne Boulevard,,Lennox,CA,,(310) 680-5600,www.lennox.k12.ca.us/,,,77527,,90304,http://egis3.lacounty.gov/lms/?p=77527,publish,33.93499,-118.35232,2015/11/16 18:53:23+00,amena@lennoxacademy.org,,6454798.97742072,1798909.12325898
-118.354080056541,33.9521899669318,68585,DOE Public Schools,19647090107508,Education,Private and Charter Schools,,Lennox,Century Community Charter,901 South Maple Street,,Inglewood,CA,,(310) 412-2286,www.centurycommunitycharter.weebly.com,,,77529,,90301,http://egis3.lacounty.gov/lms/?p=77529,publish,33.95219,-118.35408,2015/11/16 18:53:23+00,dmeans@centurycharter.org,,6454287.15725014,1805170.41880722
-118.318940055621,33.9605999665676,68586,DOE Public Schools,19647090112250,Education,Private and Charter Schools,,Lennox,Century Academy for Excellence,2400 West 85th Street,,Inglewood,CA,,(323) 752-8834,,,,77530,,90305,http://egis3.lacounty.gov/lms/?p=77530,publish,33.9606,-118.31894,2015/11/16 18:53:23+00,gedman@centuryacademy.org,,6464953.8708248,1808195.30711439
-118.34812005577,33.9347199674517,68587,DOE Public Schools,19647091996313,Education,Private and Charter Schools,,Lennox,Animo Leadership High School,11044 South Freeman Avenue,,Inglewood,CA,,(310) 216-3277,www.greendot.org/leadership,,,77531,,90301,http://egis3.lacounty.gov/lms/?p=77531,publish,33.93472,-118.34812,2015/11/16 18:53:23+00,alyce.prentice@animo.org,,6456072.64350855,1798806.42628589
-118.187260056614,33.8231099677498,68608,DOE Public Schools,19647250127506,Education,Private and Charter Schools,,Long Beach Unified,Intellectual Virtues Academy of Long Beach,3601 Linden Avenue,,Long Beach,CA,,(562) 787-4527,www.ivalongbeach.org,,,77552,,90807,http://egis3.lacounty.gov/lms/?p=77552,publish,33.82311,-118.18726,2015/11/16 18:53:23+00,jacquie.bryant@ivalongbeach.org,,6504791.69042721,1758058.97333214
-118.180990056415,33.7845399670796,68609,DOE Public Schools,19647250131938,Education,Private and Charter Schools,,Long Beach Unified,Clear Passage Educational Center,1471 Martin Luther King Junior Avenue,,Long Beach,CA,,(888) 502-1116,www.cpecschool.org,,,77553,,90813,http://egis3.lacounty.gov/lms/?p=77553,publish,33.78454,-118.18099,2015/11/16 18:53:23+00,vtrujillo@cpecschool.org,,6506670.87433289,1744018.83540198
-118.266830056342,34.058799967112,68689,DOE Public Schools,19647330100289,Education,Private and Charter Schools,,Los Angeles Unified,N.E.W. Academy of Science and Arts,379 South Loma Avenue,,Los Angeles,CA,,(213) 413-9183,www.newnasa.org,,,77634,,90017,http://egis3.lacounty.gov/lms/?p=77634,publish,34.0588,-118.26683,2015/11/16 18:53:23+00,todd@newnasa.org,,6480850.70976597,1843886.11532581
-118.352490055576,34.0313699670174,68690,DOE Public Schools,19647330100669,Education,Private and Charter Schools,,Los Angeles Unified,Stella Middle School Charter Academy,2636 Mansfield Avenue,,Los Angeles,CA,,(323) 406-7155,www.stellaacademy.org,,,77635,,90016,http://egis3.lacounty.gov/lms/?p=77635,publish,34.03137,-118.35249,2015/11/16 18:53:23+00,dgarris@brightstarschools.org,,6454870.40772405,1833983.79064231
-118.504990056043,34.1868999666362,68691,DOE Public Schools,19647330100677,Education,Private and Charter Schools,,Los Angeles Unified,High Tech LA,17111 Victory Boulevard,,Van Nuys,CA,,(818) 609-2640,www.ht-la.org,,,77636,,91406,http://egis3.lacounty.gov/lms/?p=77636,publish,34.1869,-118.50499,2015/11/16 18:53:23+00,ms.rybin@ht-la.org,,6408949.55730872,1890780.43853173
-118.273260056159,34.0150099670682,68692,DOE Public Schools,19647330100743,Education,Private and Charter Schools,,Los Angeles Unified,Accelerated Charter Elementary School,119 East 37th Street,,Los Angeles,CA,,(323) 846-6694,www.accelerated.org,,,77637,,90011,http://egis3.lacounty.gov/lms/?p=77637,publish,34.01501,-118.27326,2015/11/16 18:53:23+00,sraudry@accelerated.org,,6478859.82234356,1827955.36109814
-118.27395005625,34.0111099672282,68693,DOE Public Schools,19647330100750,Education,Private and Charter Schools,,Los Angeles Unified,Wallis Annenberg High School,4000 South Main Street,,Los Angeles,CA,,(323) 235-6343 x119,www.accelerated.org,,,77638,,90037,http://egis3.lacounty.gov/lms/?p=77638,publish,34.01111,-118.27395,2015/11/16 18:53:23+00,mwilhite@accelerated.org,,6478646.85262513,1826536.64674398
-118.396740056401,34.2345399662958,68694,DOE Public Schools,19647330100776,Education,Private and Charter Schools,,Los Angeles Unified,North Valley Military Institute College Preparatory Academy,12105 Allegheny Street,,Sun Valley,CA,,(818) 368-1557,www.novamil.org,,,77639,,91352,http://egis3.lacounty.gov/lms/?p=77639,publish,34.23454,-118.39674,2015/11/16 18:53:23+00,mryan@novamil.org,,6441755.12030639,1907970.51963706
-118.28806005584,34.075169966661,68695,DOE Public Schools,19647330100800,Education,Private and Charter Schools,,Los Angeles Unified,Central City Value,221 North Westmoreland Avenue,,Los Angeles,CA,,(213) 471-4686,www.valueschools.com,,,77640,,90004,http://egis3.lacounty.gov/lms/?p=77640,publish,34.07517,-118.28806,2015/11/16 18:53:23+00,jarroyo@valueschools.com,,6474437.48571581,1849861.19655147
-118.209770056426,34.0314999669422,68696,DOE Public Schools,19647330100867,Education,Private and Charter Schools,,Los Angeles Unified,KIPP Los Angeles College Preparatory,2810 Whittier Boulevard,,Los Angeles,CA,,(323) 264-7737,www.kipp.org/school-content/kipp-la-college-preparatory-school,,,77641,,90023,http://egis3.lacounty.gov/lms/?p=77641,publish,34.0315,-118.20977,2015/11/16 18:53:23+00,clanuza@kippla.org,,6498112.74053055,1833910.16021214
-118.3311600561,33.9905999664941,68697,DOE Public Schools,19647330101196,Education,Private and Charter Schools,,Los Angeles Unified,View Park Preparatory Accelerated High School,5701 South Crenshaw Boulevard,,Los Angeles,CA,,(323) 290-6975,http://icefvpphs.sharpschool.net/,,,77642,,90043,http://egis3.lacounty.gov/lms/?p=77642,publish,33.9906,-118.33116,2015/11/16 18:53:23+00,hurshel.williams@icefps.org,,6461284.21740296,1819124.86432348
-118.317890056207,33.9758899672558,68699,DOE Public Schools,19647330101444,Education,Private and Charter Schools,,Los Angeles Unified,KIPP Academy of Opportunity,7019 South Van Ness Avenue,,Los Angeles,CA,,(323) 778-0125,www.kippla.org/kao/,,,77644,,90047,http://egis3.lacounty.gov/lms/?p=77644,publish,33.97589,-118.31789,2015/11/16 18:53:23+00,tpiyaratanaphipat@kippla.org,,6465289.87244938,1813758.62768064
-118.329450056185,34.0093799672367,68701,DOE Public Schools,19647330101659,Education,Private and Charter Schools,,Los Angeles Unified,Crenshaw Arts-Technology Charter High School,4120 11th Avenue,,Los Angeles,CA,,(323) 293-3917,www.catchcharter.com,,,77646,,90008,http://egis3.lacounty.gov/lms/?p=77646,publish,34.00938,-118.32945,2015/11/16 18:53:23+00,catchcharter@sbcglobal.net,,6461824.97583589,1825957.55177356
-118.203480056504,34.0234699670349,68702,DOE Public Schools,19647330101675,Education,Private and Charter Schools,,Los Angeles Unified,Oscar De La Hoya Animo Charter High School,1114 South Lorena Street,,Los Angeles,CA,,(323) 780-1259,www.greendot.org,,,77647,,90023,http://egis3.lacounty.gov/lms/?p=77647,publish,34.02347,-118.20348,2015/11/16 18:53:23+00,cybarra@animo.org,,6500012.61074655,1830983.97183882
-118.20627005618,34.1392099668901,68703,DOE Public Schools,19647330101683,Education,Private and Charter Schools,,Los Angeles Unified,Renaissance Arts Academy,1800 Colorado Boulevard,,Los Angeles,CA,,(323) 259-5700,,,,77648,,90041,http://egis3.lacounty.gov/lms/?p=77648,publish,34.13921,-118.20627,2015/11/16 18:53:23+00,sidnie@renarts.org,,6499253.6289968,1873105.5965849
-118.423680055649,33.9870399670439,68705,DOE Public Schools,19647330102335,Education,Private and Charter Schools,,Los Angeles Unified,Ocean Charter,12606 Culver Boulevard,,Los Angeles,CA,,(310) 827-5511,www.oceancs.org,,,77650,,90066,http://egis3.lacounty.gov/lms/?p=77650,publish,33.98704,-118.42368,2015/11/16 18:53:23+00,msedwards@oceancs.org,,6433232.87521181,1817934.62359373
-118.219610056946,34.0663999665134,68706,DOE Public Schools,19647330102426,Education,Private and Charter Schools,,Los Angeles Unified,PUC Milagro Charter,1855 North Main Street,,Los Angeles,CA,,(323) 223-1786,www.pucschools.org,,,77651,,90031,http://egis3.lacounty.gov/lms/?p=77651,publish,34.0664,-118.21961,2015/11/16 18:53:23+00,s.robinett@pucschools.org,,6495159.10076855,1846617.28834115
-118.308940056184,33.921849967065,68707,DOE Public Schools,19647330102434,Education,Private and Charter Schools,,Los Angeles Unified,Animo South Los Angeles Charter,12226 South Western Avenue,,Los Angeles,CA,,(323) 779-0544,www.greendot.org,,,77652,,90047,http://egis3.lacounty.gov/lms/?p=77652,publish,33.92185,-118.30894,2015/11/16 18:53:23+00,tcarvalho@animo.org,,6467942.9534293,1794083.92260756
-118.381490056097,34.2801099663152,68708,DOE Public Schools,19647330102442,Education,Private and Charter Schools,,Los Angeles Unified,PUC Lakeview Charter Academy,11465 Kagel Canyon Street,,Lakeview Terrace,CA,,(818) 485-0340,www.pucschools.org,,,77653,,91342,http://egis3.lacounty.gov/lms/?p=77653,publish,34.28011,-118.38149,2015/11/16 18:53:23+00,d.herrera@pucschools.org,,6446427.37014823,1924536.30901198
-118.597920055333,34.2065399662878,68709,DOE Public Schools,19647330102483,Education,Private and Charter Schools,,Los Angeles Unified,N.E.W. Academy Canoga Park,21425 Cohasset Street,,Canoga Park,CA,,(818) 710-2640,www.nacpdolphins.com,,,77654,,91303,http://egis3.lacounty.gov/lms/?p=77654,publish,34.20654,-118.59792,2015/11/16 18:53:23+00,pgould@nacpdolphins.org,,6380888.17609563,1898081.84650107
-118.283050055887,34.0173499667626,68710,DOE Public Schools,19647330102491,Education,Private and Charter Schools,,Los Angeles Unified,"Dr. Theo. T. Alexander Jr., Science Center",3737 South Figueroa Street,,Los Angeles,CA,,(213) 746-1995,www.sciencecenterschool.org,,,77655,,90007,http://egis3.lacounty.gov/lms/?p=77655,publish,34.01735,-118.28305,2015/11/16 18:53:23+00,norma.spencer@lausd.net,,6475895.40209131,1828815.14054656
-118.27511005592,34.0304899664879,68711,DOE Public Schools,19647330102541,Education,Private and Charter Schools,,Los Angeles Unified,New Designs Charter,2303 South Figueroa Way,,Los Angeles,CA,,(213) 765-9084,,,,77656,,90007,http://egis3.lacounty.gov/lms/?p=77656,publish,34.03049,-118.27511,2015/11/16 18:53:23+00,stephen.gyesaw@newdesignscharter.net,,6478314.60591431,1833590.35081239
-118.571140055621,34.1695099662089,68715,DOE Public Schools,19647330106351,Education,Private and Charter Schools,,Los Angeles Unified,Ivy Academia,5461 Winnetka Avenue,,Winnetka,CA,,(818) 348-8190,www.ivyacademia.com,,,77660,,91364,http://egis3.lacounty.gov/lms/?p=77660,publish,34.16951,-118.57114,2015/11/16 18:53:23+00,pinok@ivyacademia.com,,6388908.49699722,1884559.09139439
-118.260800056092,34.0145899667806,68716,DOE Public Schools,19647330106427,Education,Private and Charter Schools,,Los Angeles Unified,Synergy Charter Academy,900 East 33rd Street,,Los Angeles,CA,,(323) 235-7960,www.wearesynergy.org,,,77661,,90011,http://egis3.lacounty.gov/lms/?p=77661,publish,34.01459,-118.2608,2015/11/16 18:53:23+00,kmiklos@wearesynergy.org,,6482635.37745647,1827792.48412731
-118.257830056517,34.0580699672233,68717,DOE Public Schools,19647330106435,Education,Private and Charter Schools,,Los Angeles Unified,Camino Nuevo Charter High School,1215 West Miramar Street,,Los Angeles,CA,,(213) 240-8700,www.caminonuevo.org,,,77662,,90026,http://egis3.lacounty.gov/lms/?p=77662,publish,34.05807,-118.25783,2015/11/16 18:53:23+00,marisol.pinedaconde@caminonuevo.org,,6483576.0146828,1843613.34093697
-118.463350056299,33.9971399667535,68718,DOE Public Schools,19647330106831,Education,Private and Charter Schools,,Los Angeles Unified,Animo Venice Charter High School,820 Broadway Street,,Venice,CA,,(310) 392-8751,www.greendot.org,,,77663,,90291,http://egis3.lacounty.gov/lms/?p=77663,publish,33.99714,-118.46335,2015/11/16 18:53:23+00,jmurcia@animo.org,,6421224.04555497,1821663.24507348
-118.242250056796,33.9627099672453,68719,DOE Public Schools,19647330106849,Education,Private and Charter Schools,,Los Angeles Unified,Animo Pat Brown,8255 Beach Street,,Los Angeles,CA,,(323) 585-3312,www.greendot.org,,,77664,,90001,http://egis3.lacounty.gov/lms/?p=77664,publish,33.96271,-118.24225,2015/11/16 18:53:23+00,jhartford@animo.org,,6488211.40764298,1808898.26174523
-118.282540056631,34.0366499667258,68720,DOE Public Schools,19647330106864,Education,Private and Charter Schools,,Los Angeles Unified,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,2023 South Union Avenue,,Los Angeles,CA,,(213) 745-8141,www.laalliance.org,,,77665,,90007,http://egis3.lacounty.gov/lms/?p=77665,publish,34.03665,-118.28254,2015/11/16 18:53:23+00,jwaller@laalliance.org,,6476069.6930813,1835838.33253689
